 [inf, inf, inf, inf, inf, 18.523840524870973, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 7.8816421027752535, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.256023335913785, inf, 8.900448373468352, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 14.208263987293872, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.338814657377254, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, 7.57980769090755, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.00692690494294, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.394114784436228, inf, inf, inf, inf, inf, 10.051725281330974, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.372173780719171, inf, inf, 15.175150068951718, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, 72.3337328385403, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.511759422260143, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 20.54722018251434, inf, 40.1479839125117, inf, inf, inf, inf, 25.91381658537853, 27.00510205978548, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, 13.316059275173917, inf, inf, 15.247190821982041, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.4094539858827, inf, inf, inf, inf, inf, inf, inf, inf, 14.150186650439762, inf, inf, inf, inf, inf, inf, inf, 7.285473197162595, inf, inf, inf, inf, inf, inf, 11.949129281384224, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.965858856769907],
 [inf, 6.191998784404278, inf, inf, 9.184028544610777, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 13.120321323205099, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.966584693006072, inf, inf, inf, inf, inf, inf, inf, inf, 10.74658557960576, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, 7.611276562772384, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, 57.66417332349503, inf, inf, inf, 31.861726318186776, inf, inf, inf, inf, inf, inf, inf, 8.151906737594723, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.008695893098361, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 38.445354005095965, 16.16322216247699, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, 10.248957924474533, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.294343830198661, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.532136719982109, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.420659960460444, inf, inf, 6.37899068157523, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.267500642164759, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.554467711509376, 8.503454026609749, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.229829800952261, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [6.415036530097252, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 72.3337328385403, inf, inf, inf, 10.248957924474533, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 20.070916318525356, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 32.778711701562514, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.594759512622987, inf, inf, 15.755193904831737, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, 5.407957303750493, inf, inf, inf, inf, inf, inf, inf, 6.567662678911521, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.868276065941317, 13.549657715547596, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.142458814925131, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 57.66417332349503, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.12989657752843, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.410521671658346, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.050564197652724, inf, inf, inf, inf, 19.224652291106057, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, 5.112850641006123, inf, inf, 7.8816421027752535, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 7.0553236239885, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 17.08858872271574, 9.694652397172671, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 13.316059275173917, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 20.998610243301997, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.29542705240115, inf, inf, 20.57192341388485, inf, inf, 22.278070231768552, 12.399421086993692, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 14.444907192669275, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.229197213131373, inf, inf, inf, inf, 15.968157864023425, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, 14.238691296353569, inf, inf, inf, inf, 15.00692690494294, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, 13.158337937562273, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 22.90471302406856, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 17.47836519735259, inf, inf, inf, 39.68495789403869, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.789546339259672, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, 24.479987921995388, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 31.861726318186776, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.327484473902274, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.761881437247554, inf, inf, inf, inf, inf, 11.100513832442399, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, 11.345209389420658, inf, inf, inf, inf, inf, inf, inf, 15.247190821982041, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.342863450031368, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.49499678140339, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 7.387410501062363, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.407957303750493, inf, inf, inf, inf, inf, inf, 0.0, 10.122373563235701, inf, inf, inf, inf, inf, inf, 7.6653336462824155, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.983339157861737, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.822487087732489, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.122373563235701, 0.0, inf, inf, inf, inf, inf, inf, 6.850110480977417, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.69355368869056, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 18.934940646334425, 13.075448857944643, inf, inf, inf, inf, inf, inf, 17.068594323785593, 6.251327132441974],
 [inf, inf, inf, inf, inf, inf, inf, inf, 5.9695131391669, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, 17.17054722892027, inf, inf, inf, inf, inf, 22.438389445810873, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 44.604921298110554, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.052842652571133, 13.362824704061097, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 21.167286464465327, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, 14.702252088724242, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 17.17054722892027, 0.0, inf, inf, inf, inf, inf, 5.966729654219834, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.691476653470084, inf, inf, inf, 11.070742565744675, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, 5.184905219575369, inf, 16.644772021033145, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.139795064462053, 7.444536530640449, inf, inf, inf, inf, inf, inf, inf, inf, 7.783862798025388, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, 6.929490743824812, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.385043145527062, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.518300017153328, inf, inf, inf, inf, 5.518753557708447, inf, inf, 17.14766295229641, inf],
 [inf, inf, inf, inf, 9.437958050943763, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.151906737594723, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.652921265202727, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.653547971432324, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.894154773522706, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.394114784436228, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 13.158337937562273, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 14.0703422486944, 12.89429557370271, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.0593665416633025, inf, inf, inf, 8.755128197546522, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.567662678911521, inf, inf, inf, inf, inf, inf, 7.6653336462824155, 6.850110480977417, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.185742776305883, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 10.112140528828965, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.965024881975939],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.12989657752843, inf, inf, inf, inf, inf, inf, inf, 22.438389445810873, 5.966729654219834, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 66.7801585769445, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.5947823056685, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 15.4094539858827, inf, inf, inf, inf, inf, inf, inf, inf, 20.998610243301997, inf, inf, 8.342863450031368, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 7.002292016055238, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.338406441690253, inf, 6.143819875643195, inf, inf, inf],
 [inf, 14.598645081651409, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.267500642164759, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, 11.881920462735756, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 6.734024561101237, 11.590335269197098, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.537861117680254, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 5.184905219575369, inf, inf, inf, inf, inf, inf, inf, 0.0, 8.661226807859753, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.823178064979908, 8.439596699403067, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 9.762468944461503, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, 13.685314301712701, inf, inf, inf, inf, 10.051725281330974, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 8.661226807859753, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.7860278606948, inf, inf, inf, inf, inf, inf, 15.308091319796452, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 11.785669243190162, inf, 13.216760253772664, inf, inf, inf],
 [inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 12.511759422260143, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 16.644772021033145, inf, inf, inf, inf, inf, inf, inf, inf, inf, 0.0, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 13.773850563006633, inf, 27.768378433863646, inf, inf, inf, inf, inf, inf, inf, 14.346662446783663, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf],
